player_id,name,age,goals,assists,yellow_cards,red_cards,role,market_value
671847,Karl Leth,24,9.0,6.0,6.0,1.0,attacker,50000.0
671882,Diogo Silva,31,3.0,2.0,9.0,1.0,defender,200000.0
671895,Alejandro Cabrera,34,3.0,3.0,10.0,1.0,midfielder,460000.0
671915,Enzo Barrenechea,25,4.0,3.0,25.0,1.0,midfielder,15000000.0
671916,Magnus Nielsen,22,1.0,1.0,3.0,1.0,goalkeeper,100000.0
671951,Gustavo del Prete,30,8.0,4.0,5.0,1.0,attacker,1720000.0
671959,Fabricio Sanguinetti,26,8.0,4.0,5.0,1.0,attacker,500000.0
672024,Georgios Papadopoulos,24,3.0,4.0,3.0,1.0,defender,250000.0
672052,Enver Kulasin,23,1.0,6.0,1.0,1.0,attacker,
672055,Alexandru Ișfan,26,8.0,4.0,5.0,1.0,attacker,760000.0
672100,Darius Johnson,26,1.0,2.0,2.0,1.0,attacker,275000.0
672202,Camilo,27,1.0,2.0,11.0,1.0,midfielder,1260000.0
672243,Niko Rak,23,3.0,3.0,10.0,1.0,midfielder,900000.0
672248,Denis Kovacevic,23,3.0,4.0,7.0,1.0,defender,60000.0
672287,Filip Borowski,23,3.0,5.0,9.0,1.0,defender,220000.0
672292,João Lucas,28,3.0,5.0,9.0,1.0,defender,1700000.0
672314,Apostolos Apostolopoulos,23,3.0,4.0,1.0,1.0,defender,480000.0
672378,Omar Al-Jadani,27,6.0,5.0,5.0,1.0,attacker,
672381,Jonathan Rowe,23,8.0,8.0,5.0,1.0,attacker,20000000.0
672382,Mansor Al-Beshe,26,5.0,5.0,8.0,1.0,midfielder,235000.0
672388,Radhi Al-Otaibi,26,3.0,5.0,9.0,1.0,defender,410000.0
672389,Mohammed Al-Dawsari,27,3.0,5.0,9.0,1.0,defender,
672391,Ali Majrashi,27,3.0,5.0,9.0,1.0,defender,1200000.0
672449,Zé Oliveira,24,1.0,1.0,1.0,1.0,goalkeeper,200000.0
672502,Sunusi Ibrahim,24,8.0,4.0,5.0,1.0,attacker,720000.0
672536,Layton Bisland,22,3.0,5.0,9.0,1.0,defender,
672537,Flynn Duffy,23,3.0,4.0,7.0,1.0,defender,100000.0
672539,Finn Robson,23,3.0,3.0,10.0,1.0,midfielder,
672597,Ibrahim Olawoyin,28,15.0,11.0,16.0,1.0,midfielder,2200000.0
672616,Jan Jurcec,25,3.0,4.0,2.0,1.0,defender,1000000.0
672619,Kento Haneda,29,3.0,3.0,10.0,1.0,midfielder,
672620,Fuchi Honda,25,6.0,6.0,6.0,1.0,midfielder,340000.0
672683,Maxime Maes,25,3.0,2.0,9.0,1.0,defender,
672694,Christos Marmaridis,24,3.0,5.0,9.0,1.0,defender,100000.0
672792,Antonio Ranieri,23,5.0,5.0,8.0,1.0,midfielder,75000.0
672802,Vyacheslav Velev,26,3.0,5.0,9.0,1.0,defender,400000.0
672803,Bertuğ Yıldırım,24,17.0,7.0,16.0,1.0,attacker,4200000.0
672830,Leonardo Cerri,23,8.0,4.0,5.0,1.0,attacker,800000.0
672840,Filip Soucek,26,5.0,5.0,8.0,1.0,midfielder,
672933,Yaw Ackah,27,3.0,3.0,23.0,1.0,midfielder,420000.0
672953,César Moreno,25,5.0,5.0,8.0,1.0,midfielder,200000.0
672954,Lars Nabbe,24,5.0,5.0,8.0,1.0,midfielder,25000.0
673067,Elias Olsson,23,3.0,2.0,9.0,1.0,defender,400000.0
673069,Isak Bjerkebo,23,6.0,5.0,5.0,1.0,attacker,800000.0
673071,Oscar Vilhelmsson,23,4.0,1.0,2.0,1.0,attacker,2000000.0
673100,Afeez Nosiru,28,3.0,3.0,10.0,1.0,midfielder,150000.0
673105,Danila Gayvoronskiy,23,3.0,2.0,9.0,1.0,defender,210000.0
673114,Yaroslav Gladyshev,23,26.0,20.0,10.0,1.0,attacker,4000000.0
673122,Ivan Savitskiy,23,3.0,4.0,7.0,1.0,defender,135000.0
673123,Ilya Bulygin,23,3.0,2.0,9.0,1.0,defender,60000.0
673153,Artem Isik,24,3.0,3.0,10.0,1.0,midfielder,160000.0
673173,Frederik Ihler,23,8.0,4.0,5.0,1.0,attacker,1480000.0
673193,Filippo Berti,23,1.0,1.0,3.0,1.0,goalkeeper,25000.0
673196,Aleksandr Orekhov,24,5.0,5.0,2.0,1.0,midfielder,250000.0
673344,Wesley Spieringhs,24,1.0,1.0,2.0,1.0,midfielder,210000.0
673359,Success Makanjuola,25,6.0,6.0,5.0,1.0,attacker,
673360,Chinonso Emeka,25,8.0,4.0,5.0,1.0,attacker,250000.0
673381,Oswin Appollis,25,6.0,5.0,5.0,1.0,attacker,
673382,Yira Sor,26,17.0,7.0,1.0,1.0,attacker,3400000.0
673426,Veljko Mirosavic,21,3.0,4.0,7.0,1.0,defender,200000.0
673429,Milan Majstorovic,21,1.0,2.0,4.0,1.0,defender,1200000.0
673430,Mateja Bubanj,21,8.0,4.0,5.0,1.0,attacker,700000.0
673432,Jovan Mijatovic,21,1.0,4.0,1.0,1.0,attacker,2960000.0
673434,Mateja Radonjic,21,6.0,6.0,6.0,1.0,midfielder,300000.0
673435,Vojin Serafimovic,21,3.0,2.0,9.0,1.0,defender,440000.0
673436,Jovan Sljivic,21,5.0,5.0,8.0,1.0,midfielder,1100000.0
673437,Stefan Jovic,21,6.0,6.0,5.0,1.0,attacker,
673450,Jakub Elbel,26,3.0,4.0,7.0,1.0,defender,700000.0
673451,Darek Farkas,27,3.0,3.0,10.0,1.0,midfielder,
673471,Ji-yong Jeong,27,6.0,5.0,5.0,1.0,attacker,
673492,Morato,25,2.0,1.0,22.0,1.0,defender,14200000.0
673495,Emil Roback,23,8.0,4.0,5.0,1.0,attacker,200000.0
673511,Chiheb Labidi,25,2.0,1.0,9.0,1.0,midfielder,510000.0
673513,Mohamed Belhadj Mahmoud,26,3.0,3.0,1.0,1.0,midfielder,2800000.0
673514,Abdoulaye Ndiaye,24,1.0,2.0,9.0,1.0,defender,6600000.0
673626,Tucker Lepley,24,3.0,3.0,10.0,1.0,midfielder,200000.0
673830,Luis Phelipe,25,6.0,5.0,5.0,1.0,attacker,
673858,Shunta Tanaka,29,3.0,3.0,10.0,1.0,midfielder,1240000.0
673933,Yahya Naji,27,6.0,6.0,5.0,1.0,attacker,155000.0
673976,Anders Hoff,23,1.0,1.0,3.0,1.0,goalkeeper,50000.0
673977,Eric Asomani,26,0.0,0.0,0.0,0.0,unknown,50000.0
673998,Yuriy Zheleznov,23,3.0,1.0,3.0,1.0,midfielder,360000.0
674013,Mohamed Farsi,26,4.0,4.5,5.0,1.0,midfielder,2500000.0
674027,Junior Arteaga,26,5.0,5.0,8.0,1.0,midfielder,
674054,Leo Walta,23,6.0,5.0,6.0,1.0,midfielder,400000.0
674088,Shuhei Kawasaki,25,9.0,6.0,6.0,1.0,attacker,260000.0
674089,Hayato Okuda,25,3.0,5.0,9.0,1.0,defender,450000.0
674156,Quincy Kammeraad,25,1.0,1.0,3.0,1.0,goalkeeper,
674169,Luka Lijeskic,21,1.0,1.0,3.0,1.0,goalkeeper,500000.0
674212,Oiva Jukkola,24,6.0,5.0,1.0,1.0,attacker,
674241,Tim Jabol-Folcarelli,26,5.0,3.0,3.0,1.0,midfielder,6000000.0
674261,Sebbe Augustijns,27,5.0,5.0,4.0,1.0,midfielder,125000.0
674288,Herman Haugen,26,3.0,5.0,9.0,1.0,defender,500000.0
674318,Anas Aalillou,23,6.0,6.0,6.0,1.0,midfielder,
674391,César Ibáñez,27,3.0,4.0,7.0,1.0,defender,2500000.0
674411,Danylo Litovchenko,26,5.0,5.0,8.0,1.0,midfielder,50000.0
674500,Nico Carrera,24,3.0,2.0,9.0,1.0,defender,
674501,Jonathan Gómez,23,3.0,4.0,2.0,1.0,defender,880000.0
674612,Youssouf Ndayishimiye,28,13.0,6.0,29.0,2.0,defender,10000000.0
674692,David Devine,25,3.0,2.0,9.0,1.0,defender,25000.0
674732,Wesley,27,6.0,5.0,5.0,1.0,attacker,
674798,Gonçalo Franco,25,4.0,5.0,16.0,1.0,midfielder,3000000.0
674806,Santiago Pierotti,25,5.0,4.0,8.0,1.0,attacker,3600000.0
674809,Josh Mulligan,23,4.0,10.0,16.0,1.0,midfielder,1500000.0
674921,Nikola Soldo,25,3.0,2.0,1.0,1.0,defender,1560000.0
675047,Daniel Peixoto,29,3.0,3.0,10.0,1.0,midfielder,
675102,Dmytro Penteleychuk,26,3.0,4.0,4.0,1.0,midfielder,60000.0
675178,Isidro Pitta,27,8.0,4.0,5.0,1.0,attacker,7500000.0
675219,Erik Ansok Frøysa,25,3.0,5.0,9.0,1.0,defender,155000.0
675238,Richard Odada,25,5.0,5.0,1.0,1.0,midfielder,190000.0
675278,Eric Kahl,25,2.0,7.0,17.0,1.0,defender,2500000.0
675285,Ludvig Svanberg,23,3.0,2.0,9.0,1.0,defender,500000.0
675341,Gabriel Florentín,27,5.0,11.0,15.0,1.0,midfielder,1140000.0
675391,Floris Quaedvlieg,23,6.0,5.0,5.0,1.0,attacker,
675468,Mauro Méndez,27,8.0,4.0,5.0,1.0,attacker,2000000.0
675483,Olly Hamilton,24,6.0,6.0,5.0,1.0,attacker,
675500,Rareș Gal,25,1.0,1.0,3.0,1.0,goalkeeper,80000.0
675505,Cristian Chira,24,3.0,3.0,10.0,1.0,midfielder,80000.0
675506,Alin Fică,25,1.0,5.0,8.0,1.0,midfielder,1080000.0
675535,Noel Futkeu,23,8.0,4.0,5.0,1.0,attacker,400000.0
675555,Alexandros Tsompanidis,22,1.0,1.0,3.0,1.0,goalkeeper,150000.0
675565,Thomas Kastanaras,23,8.0,4.0,5.0,1.0,attacker,380000.0
675622,Damienus Reverson,23,8.0,4.0,5.0,1.0,attacker,800000.0
675657,Joakim Persson,24,6.0,6.0,5.0,1.0,attacker,2500000.0
675708,Gytis Paulauskas,27,1.0,1.0,1.0,1.0,attacker,400000.0
675742,Yuto Yamashita,30,3.0,3.0,10.0,1.0,midfielder,600000.0
675753,Riku Saga,28,3.0,5.0,9.0,1.0,defender,
675754,Yusuke Matsuo,29,6.0,2.0,1.0,1.0,attacker,1100000.0
675763,Christopher Tiao,25,3.0,4.0,7.0,1.0,defender,
675776,Hiroto Iwabuchi,29,9.0,6.0,6.0,1.0,attacker,
675801,Melker Jonsson,24,3.0,2.0,9.0,1.0,defender,350000.0
675823,Patric Åslund,24,5.0,5.0,8.0,1.0,midfielder,960000.0
675844,Adam Carlén,26,3.0,1.0,4.0,1.0,midfielder,640000.0
675857,Indrit Tuci,26,3.0,4.0,1.0,1.0,attacker,760000.0
675868,Saleh Al-Abbas,31,8.0,4.0,5.0,1.0,attacker,230000.0
675878,Cristian,26,6.0,4.0,2.0,1.0,attacker,440000.0
675946,Marin Petkov,23,6.0,6.0,1.0,1.0,attacker,3500000.0
675981,Stan Henderikx,23,3.0,2.0,9.0,1.0,defender,460000.0
676034,Ewerthon,25,3.0,5.0,9.0,1.0,defender,
676035,Luciano Juba,27,3.0,4.0,7.0,1.0,defender,11000000.0
676042,Juanlu Sánchez,23,6.0,11.0,14.0,1.0,defender,15000000.0
676115,Héliton,30,1.0,3.0,12.0,1.0,defender,1000000.0
676117,Diogo Motty,26,6.0,5.0,5.0,1.0,attacker,
676118,Rodrigo Simão,26,8.0,4.0,5.0,1.0,attacker,
676190,Killian Benvindo,25,6.0,6.0,6.0,1.0,midfielder,150000.0
676266,Mauro Perkovic,23,3.0,4.0,7.0,1.0,defender,3400000.0
676307,Tyler French,27,3.0,2.0,9.0,1.0,defender,200000.0
676318,Facundo Pellistri,24,5.0,9.0,4.0,1.0,attacker,6800000.0
676363,Min-jun Kim,26,6.0,6.0,5.0,1.0,attacker,400000.0
676411,Dailon Livramento,25,1.0,2.0,4.0,1.0,attacker,800000.0
676476,Taofeek Ismaheel,26,6.0,6.0,5.0,1.0,attacker,1500000.0
676525,Adam Oudjani,25,6.0,6.0,6.0,1.0,midfielder,170000.0
676589,Issam Faiz,26,5.0,5.0,8.0,1.0,midfielder,
676744,Hong Wan,26,3.0,3.0,10.0,1.0,midfielder,
677057,Giorgi Abuashvili,23,2.0,5.0,1.0,1.0,attacker,1200000.0
677152,Andrei Gorcea,25,1.0,1.0,3.0,1.0,goalkeeper,390000.0
677186,Alihan Kalkan,27,6.0,5.0,5.0,1.0,attacker,30000.0
677187,Murathan Sütcü,26,3.0,4.0,7.0,1.0,defender,55000.0
677252,Umut Eren Tunc,24,1.0,1.0,3.0,1.0,goalkeeper,
677278,Ibrahim Adel,25,6.0,5.0,5.0,1.0,attacker,3260000.0
677311,Anthony Mancini,25,5.0,5.0,8.0,1.0,midfielder,170000.0
677329,Je-ho Yu,26,5.0,5.0,8.0,1.0,midfielder,215000.0
677382,Jahnoah Markelo,23,6.0,6.0,5.0,1.0,attacker,150000.0
677469,Hyun-taek Cho,25,3.0,4.0,7.0,1.0,defender,500000.0
677470,Yool Heo,25,8.0,4.0,5.0,1.0,attacker,480000.0
677471,Jae-joon An,25,8.0,4.0,5.0,1.0,attacker,245000.0
677477,Jae-min Jung,25,8.0,4.0,5.0,1.0,attacker,185000.0
677509,Jesse Randall,24,6.0,5.0,5.0,1.0,attacker,600000.0
677510,Keegan Jelacic,24,6.0,6.0,6.0,1.0,midfielder,400000.0
677512,Talles Magno,24,6.0,5.0,5.0,1.0,attacker,6600000.0
677663,Marko Simun,25,6.0,1.0,6.0,1.0,midfielder,
677706,Juan Sebastián Pedroza,27,3.0,3.0,10.0,1.0,midfielder,800000.0
677794,Kaito Mizuta,26,6.0,6.0,6.0,1.0,midfielder,225000.0
677820,Hugo Barbet,24,1.0,1.0,3.0,1.0,goalkeeper,90000.0
677832,Theodore Ku-DiPietro,24,6.0,6.0,6.0,1.0,midfielder,1700000.0
677855,Stephen Manyo,30,3.0,2.0,9.0,1.0,defender,
677856,Stanley Nwabali,30,1.0,1.0,3.0,1.0,goalkeeper,
677935,Ricky-Jade Jones,23,2.0,4.0,1.0,1.0,attacker,1200000.0
677937,Luke Strachan,25,3.0,4.0,7.0,1.0,defender,50000.0
677986,Shararh,28,6.0,6.0,5.0,1.0,attacker,
678006,Elia Boseggia,22,1.0,1.0,3.0,1.0,goalkeeper,50000.0
678035,Jay Enem,23,8.0,1.0,5.0,1.0,attacker,2500000.0
678075,Shuto Abe,28,1.0,1.0,4.0,1.0,midfielder,800000.0
678076,Kyota Tokiwa,24,3.0,3.0,10.0,1.0,midfielder,100000.0
678088,Luca Wollschläger,23,8.0,4.0,5.0,1.0,attacker,200000.0
678100,Aziz Ouattara,25,3.0,3.0,12.0,1.0,midfielder,1200000.0
678101,Loué Bayere Junior,25,8.0,4.0,5.0,1.0,attacker,500000.0
678113,Sovann Ouk,28,3.0,5.0,9.0,1.0,defender,
678119,Chanthea Sieng,24,6.0,5.0,5.0,1.0,attacker,
678194,Matthew Hoppe,25,15.0,4.0,8.0,1.0,attacker,1420000.0
678255,Xaysavath Souvanhnasok,28,1.0,1.0,3.0,1.0,goalkeeper,
678277,Mathias Sauer,22,2.0,6.0,5.0,1.0,attacker,400000.0
678360,Marius Andresen,26,3.0,5.0,9.0,1.0,defender,305000.0
678362,Tahir Bin Amir,26,3.0,2.0,9.0,1.0,defender,
678376,Luan Freitas,25,3.0,2.0,9.0,1.0,defender,
678402,Fabian Mrozek,23,1.0,1.0,3.0,1.0,goalkeeper,260000.0
678406,Sergi Cardona,27,2.0,12.0,26.0,1.0,defender,9200000.0
678439,Mauricio,25,1.0,1.0,6.0,1.0,midfielder,14000000.0
678441,Daniele Montevago,23,8.0,4.0,1.0,1.0,attacker,800000.0
678479,Denis Huseinbasic,25,4.0,5.0,9.0,1.0,midfielder,3400000.0
678491,Martijn Beernaert,24,1.0,1.0,3.0,1.0,goalkeeper,50000.0
678502,Guilherme Lopes,24,3.0,4.0,7.0,1.0,defender,
678503,Danylo Varakuta,24,1.0,1.0,2.0,1.0,goalkeeper,800000.0
678546,Mexx Meerdink,23,16.0,3.0,6.0,1.0,attacker,10000000.0
678606,Admir Bristric,23,8.0,2.0,6.0,1.0,attacker,380000.0
678641,Justin Hubner,23,2.0,1.0,7.0,1.0,defender,800000.0
678655,Philip Otele,27,3.0,1.0,3.0,1.0,attacker,5000000.0
678666,Dion Versluis,23,8.0,4.0,5.0,1.0,attacker,
678672,Philip Österbaek,23,1.0,1.0,3.0,1.0,goalkeeper,25000.0
678778,Eduard Sarapiy,27,11.0,4.0,31.0,2.0,defender,1500000.0
678783,Yevgen Pidlepenets,27,6.0,5.0,2.0,1.0,attacker,600000.0
678853,Matheus Araújo,24,6.0,6.0,6.0,1.0,midfielder,
678991,Ulisses,27,2.0,2.0,9.0,1.0,defender,1100000.0
679050,Gary Magnée,27,10.0,16.0,14.0,1.0,defender,1500000.0
679111,Hisatoshi Nishido,25,3.0,4.0,4.0,1.0,midfielder,
679113,Yuta Matsumura,25,4.0,4.5,5.0,1.0,midfielder,750000.0
679114,Hinata Ogura,25,3.0,3.0,10.0,1.0,midfielder,
679162,Gabriel Sotomayor,27,6.0,5.0,5.0,1.0,attacker,
679259,Víctor Ábrego,29,8.0,4.0,5.0,1.0,attacker,
679267,Widen Saucedo,29,3.0,5.0,9.0,1.0,defender,
679280,Kalifa Kujabi,26,5.0,5.0,8.0,1.0,midfielder,210000.0
679413,Claudio Cassano,23,6.0,6.0,6.0,1.0,midfielder,700000.0
679414,Antonio Satriano,23,8.0,4.0,5.0,1.0,attacker,140000.0
679423,Tarik Muharemović,23,2.0,2.0,5.0,1.0,defender,20000000.0
679463,Noureddine Farhati,26,1.0,1.0,3.0,1.0,goalkeeper,
679593,Maksim Stjopin,23,6.0,1.0,5.0,1.0,attacker,70000.0
679597,Casper Terho,23,8.0,4.0,8.0,1.0,attacker,1700000.0
679709,Steve Kapuadi,28,3.0,1.0,2.0,1.0,defender,2600000.0
679754,Niklas Pyyhtiä,23,5.0,1.0,8.0,1.0,midfielder,1200000.0
679865,Dominic Vincze,22,3.0,2.0,9.0,1.0,defender,800000.0
679903,Ryoya Morishita,29,1.0,6.0,6.0,1.0,midfielder,
679904,Tsuyoshi Ogashiwa,28,8.0,4.0,5.0,1.0,attacker,440000.0
679907,Hidehiro Sugai,28,3.0,5.0,9.0,1.0,defender,750000.0
680075,Goki Yamada,26,8.0,4.0,5.0,1.0,attacker,230000.0
680170,Ramzi Solan,28,3.0,5.0,9.0,1.0,defender,260000.0
680218,Matthieu Epolo,21,1.0,1.0,1.0,1.0,goalkeeper,5000000.0
680245,Hsuan Tuan,29,1.0,1.0,3.0,1.0,goalkeeper,
680447,Waniss Taïbi,24,6.0,1.0,3.0,1.0,midfielder,520000.0
680506,José Andrés Hurtado,24,3.0,5.0,9.0,1.0,defender,3000000.0
680531,Sam Silvera,26,6.0,1.0,5.0,1.0,attacker,
680551,Erik,25,3.0,4.0,7.0,1.0,defender,
680681,Negueba,26,6.0,6.0,5.0,1.0,attacker,3000000.0
680693,Sena Saito,25,8.0,4.0,5.0,1.0,attacker,
680697,Tomoya Fujii,27,3.0,4.0,4.0,1.0,midfielder,
680768,Jelte Pal,24,8.0,4.0,5.0,1.0,attacker,25000.0
680806,Samuel Edozie,23,3.0,3.0,2.0,1.0,attacker,5600000.0
680844,Matty McDonald,24,5.0,5.0,8.0,1.0,midfielder,
680887,William Da Rocha,24,1.0,1.0,3.0,1.0,goalkeeper,
681120,Lucas Pimenta,26,3.0,2.0,9.0,1.0,defender,
681340,Ryaan Sanizal,24,3.0,2.0,9.0,1.0,defender,
681345,Marley Redfern,23,1.0,5.0,8.0,1.0,midfielder,230000.0
681497,Ari Moura,30,4.0,2.0,2.0,1.0,attacker,520000.0
681501,Wenderson,27,5.0,5.0,8.0,1.0,midfielder,
681522,Dauren Zhumat,27,6.0,6.0,5.0,1.0,attacker,
681615,Jimi Tauriainen,22,5.0,5.0,8.0,1.0,midfielder,200000.0
681679,Kazuki Fujimoto,28,6.0,5.0,5.0,1.0,attacker,580000.0
681692,Léo Borges,25,3.0,4.0,7.0,1.0,defender,1360000.0
681740,Jakob Löpping,23,6.0,6.0,6.0,1.0,midfielder,125000.0
681814,Allan Godói,33,3.0,1.0,2.0,1.0,defender,100000.0
681827,Jójó,25,3.0,5.0,9.0,1.0,defender,550000.0
681829,Nilton,25,2.0,5.0,15.0,1.0,defender,1260000.0
681831,Tomás Castro,27,6.0,6.0,6.0,1.0,midfielder,325000.0
681947,Kento Tachibanada,28,3.0,3.0,10.0,1.0,midfielder,1200000.0
681948,Zain Issaka,29,6.0,6.0,5.0,1.0,attacker,610000.0
681954,Shimon Teranuma,25,8.0,4.0,5.0,1.0,attacker,200000.0
681970,Shin Yamada,26,8.0,4.0,5.0,1.0,attacker,
681989,Nikita Demchenko,24,6.0,6.0,1.0,1.0,midfielder,
682015,Vladimir Savic,30,1.0,1.0,3.0,1.0,goalkeeper,330000.0
682032,Marley Aké,25,5.0,2.0,2.0,1.0,attacker,2260000.0
682147,Koki Tachi,28,3.0,2.0,9.0,1.0,defender,
682168,Dragan Stoisavljevic,22,8.0,4.0,5.0,1.0,attacker,
682225,Ahmad Assaf,27,3.0,5.0,9.0,1.0,defender,
682254,Bikash Yumnam,23,3.0,2.0,9.0,1.0,defender,
682321,Kristers Penkevics,23,3.0,3.0,10.0,1.0,midfielder,225000.0
682562,Björn Hardley,23,3.0,2.0,9.0,1.0,defender,
682568,Cedric Hatenboer,21,3.0,3.0,10.0,1.0,midfielder,1100000.0
682588,Mateo Mejía,23,8.0,4.0,5.0,1.0,attacker,
682609,Amas Obasogie,26,1.0,1.0,3.0,1.0,goalkeeper,
682719,Simão Rocha,25,3.0,4.0,7.0,1.0,defender,1080000.0
682794,Malik Abubakari,26,8.0,1.0,5.0,1.0,attacker,520000.0
682796,Ângelo Taveira,26,3.0,5.0,9.0,1.0,defender,80000.0
682933,Morris Duggan,26,3.0,2.0,9.0,1.0,defender,800000.0
682959,Konstantinos Panagiotou,29,3.0,5.0,9.0,1.0,defender,200000.0
683014,Itsuki Someno,25,8.0,4.0,5.0,1.0,attacker,800000.0
683268,Yota Sato,28,3.0,2.0,9.0,1.0,defender,650000.0
683270,Hotaka Nakamura,29,3.0,5.0,9.0,1.0,defender,180000.0
683271,Tomoki Hayakawa,27,1.0,1.0,3.0,1.0,goalkeeper,1500000.0
683321,Haruto Usui,27,1.0,1.0,3.0,1.0,goalkeeper,30000.0
683324,Asahi Sasaki,26,3.0,4.0,7.0,1.0,defender,1000000.0
683325,Taichi Kikuchi,27,6.0,6.0,6.0,1.0,midfielder,380000.0
683327,Makoto Mitsuta,27,6.0,6.0,6.0,1.0,midfielder,1040000.0
683328,Yuta Miyamoto,26,3.0,2.0,9.0,1.0,defender,750000.0
683331,Kyo Sato,26,3.0,4.0,7.0,1.0,defender,750000.0
683333,Stefan Deuling,26,6.0,6.0,6.0,1.0,midfielder,
683498,André Ricardo,26,1.0,6.0,2.0,1.0,attacker,160000.0
683517,Ryo Nemoto,26,8.0,4.0,5.0,1.0,attacker,180000.0
683538,André Seruca,26,3.0,3.0,1.0,1.0,midfielder,170000.0
683545,Wojciech Kamiński,25,3.0,3.0,10.0,1.0,midfielder,260000.0
683549,Yoshiki Torikai,28,6.0,6.0,6.0,1.0,midfielder,700000.0
683554,Yuki Hayasaka,27,1.0,1.0,3.0,1.0,goalkeeper,200000.0
683557,Eduardo Kau,27,3.0,2.0,2.0,1.0,defender,160000.0
683571,Tolu Arokodare,25,36.0,12.0,6.0,1.0,attacker,22600000.0
683620,Antoni Milambo,21,8.0,9.0,3.0,1.0,midfielder,20000000.0
683625,Jacen Russell-Rowe,24,8.0,4.0,5.0,1.0,attacker,3500000.0
683804,Asbjørn Bøndergaard,22,8.0,4.0,5.0,1.0,attacker,200000.0
683812,John Tolkin,24,1.0,2.0,1.0,1.0,defender,2800000.0
683826,Dijlan Aydin,26,5.0,5.0,8.0,1.0,midfielder,110000.0
683828,Emrecan Uzunhan,25,3.0,2.0,4.0,1.0,defender,700000.0
683840,Pedri,23,28.0,31.0,15.0,1.0,midfielder,150000000.0
683891,Serge-Philippe Raux-Yao,27,1.0,2.0,9.0,1.0,defender,3800000.0
683895,Emmanuel Agbadou,29,9.0,7.0,29.0,5.0,defender,18400000.0
683952,Amadou Keita,25,1.0,1.0,4.0,1.0,midfielder,520000.0
684058,Tomoya Miki,28,6.0,6.0,6.0,1.0,midfielder,1200000.0
684061,Lucas Soares,28,1.0,5.0,21.0,1.0,defender,1500000.0
684062,Hianga'a Mbock,26,1.0,5.0,4.0,1.0,midfielder,1000000.0
684116,Silas Ostrzinski,22,1.0,1.0,3.0,1.0,goalkeeper,200000.0
684159,Kevin Rodríguez,26,12.0,6.0,3.0,1.0,attacker,5000000.0
684196,David Mukuna Trouet,25,8.0,4.0,5.0,1.0,attacker,110000.0
684210,Jaidon Anthony,26,12.0,7.0,8.0,1.0,attacker,18000000.0
684253,Sergio Cubero,27,3.0,1.0,9.0,1.0,defender,400000.0
684299,Eñaut Mendia,27,8.0,4.0,1.0,1.0,attacker,
684307,Youssef Amyn,23,6.0,5.0,5.0,1.0,attacker,
684315,Nnamdi Collins,22,2.0,3.0,12.0,1.0,defender,20000000.0
684317,Faroukou Cissé,22,3.0,2.0,9.0,1.0,defender,200000.0
684318,Samuel Bamba,22,6.0,6.0,5.0,1.0,attacker,520000.0
684340,Ibrahima Cissé,25,3.0,2.0,9.0,1.0,defender,200000.0
684348,João Mendes,26,3.0,5.0,19.0,1.0,defender,2600000.0
684519,Gerasimos Mitoglou,27,8.0,2.0,12.0,2.0,defender,720000.0
684604,Albin Krasniqi,23,6.0,6.0,5.0,1.0,attacker,
684606,Levin Winkler,23,5.0,5.0,8.0,1.0,midfielder,920000.0
684699,Göktan Cörüt,26,1.0,1.0,3.0,1.0,goalkeeper,30000.0
684880,Tomoaki Okubo,28,6.0,6.0,5.0,1.0,attacker,580000.0
684998,Kings Kangwa,27,6.0,9.0,16.0,1.0,midfielder,1600000.0
685011,Masahiro Sekiguchi,28,3.0,5.0,9.0,1.0,defender,510000.0
685036,Motoki Hasegawa,27,6.0,6.0,6.0,1.0,midfielder,1000000.0
685064,Kaito Ioka,28,1.0,1.0,3.0,1.0,goalkeeper,30000.0
685086,Pépé Bonet,23,1.0,1.0,3.0,1.0,goalkeeper,180000.0
685106,Nacho Miras,29,1.0,1.0,2.0,1.0,goalkeeper,1500000.0
685131,Álmos Kalafat,25,6.0,5.0,5.0,1.0,attacker,25000.0
685140,Renne Rivas,23,3.0,4.0,7.0,1.0,defender,
685145,Filip Bundgaard,22,23.0,7.0,6.0,1.0,attacker,2500000.0
685154,Magnus Lysholm,24,3.0,1.0,9.0,1.0,defender,300000.0
685179,Mateo Coronel,28,8.0,4.0,5.0,1.0,attacker,2760000.0
685219,Ansor Khabibov,23,3.0,4.0,4.0,1.0,midfielder,350000.0
685302,Oliver Velich,25,8.0,4.0,5.0,1.0,attacker,
685329,Anıl Yaşar,24,3.0,2.0,1.0,1.0,defender,360000.0
685375,Kai Cipot,25,2.0,2.0,3.0,1.0,defender,700000.0
685445,Bartłomiej Smolarczyk,23,3.0,2.0,9.0,1.0,defender,650000.0
685484,Luka Duric,23,5.0,5.0,8.0,1.0,midfielder,450000.0
685487,Noah König,23,3.0,2.0,9.0,1.0,defender,400000.0
685526,Shoji Toyama,24,8.0,4.0,5.0,1.0,attacker,275000.0
685589,Lawrence Nicholas,25,5.0,5.0,4.0,1.0,midfielder,220000.0
685642,Lauge Sandgrav,22,1.0,5.0,1.0,1.0,midfielder,1500000.0
685651,Pontus Texel,22,3.0,5.0,1.0,1.0,defender,200000.0
685657,Silas Andersen,22,1.0,3.0,4.0,1.0,midfielder,2000000.0
685658,Mikhail Shtepa,23,1.0,1.0,3.0,1.0,goalkeeper,40000.0
